,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
665,1454,482,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1406.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,504.0,2.0,1936,1,1,0,5,666,1,2,3,0,11194,0,0,0,60,3,40.0,1,0,11,8,124,5,8,2,0,1,1,4,230500.0,8,0,7,1406.0,188,2000,2000,2006
666,1465,915,0,3,0,3,3,187.0,723.0,3,4,0.0,0.0,2,111.0,1,2,2,1,4,0,2,3,9,10,1,1,2,5,596.0,2.0,2380,1,1,4,5,667,1,3,3,0,18450,4,0,0,60,3,113.0,0,0,8,12,265,5,6,2,0,5,0,0,129000.0,8,0,7,1021.0,0,1965,1979,2007
667,1679,0,0,3,0,3,3,1138.0,0.0,2,5,1.0,0.0,2,270.0,1,2,2,1,4,0,4,3,6,6,1,2,2,6,575.0,2.0,1679,0,1,0,2,668,1,2,3,0,8125,4,3,0,20,3,258.0,1,0,10,20,42,5,6,2,0,1,1,4,193500.0,8,0,7,1408.0,224,1994,1998,2008
668,1437,0,0,3,0,3,3,988.0,0.0,4,5,1.0,0.0,3,200.0,1,2,2,1,4,0,4,3,5,14,1,1,1,3,576.0,2.0,1437,1,1,2,2,669,1,3,0,1,14175,0,3,0,20,3,0.0,2,0,11,19,0,6,5,2,0,1,1,4,168000.0,8,0,6,1188.0,304,1956,1987,2006
669,1180,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,700.0,1,2,2,1,4,67,4,3,8,8,1,0,1,6,252.0,1.0,1180,0,1,0,2,670,1,1,3,0,11600,4,3,0,30,3,0.0,2,0,7,6,0,5,4,2,0,1,1,4,137500.0,8,0,5,700.0,0,1922,1950,2006
670,738,738,0,3,0,3,3,193.0,0.0,2,5,1.0,0.0,2,545.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,540.0,2.0,1476,1,1,0,5,671,1,2,3,0,8633,2,3,0,60,3,0.0,2,0,2,5,35,5,6,2,0,1,1,4,173500.0,8,0,7,738.0,100,2005,2005,2009
671,697,672,0,3,0,3,3,551.0,0.0,1,5,1.0,0.0,3,121.0,0,0,2,1,4,0,2,3,13,14,0,0,2,6,300.0,1.0,1369,0,1,4,5,672,1,3,3,0,6629,4,3,0,70,2,0.0,2,0,7,7,0,6,6,2,0,1,2,4,103600.0,8,0,6,672.0,147,1925,1950,2009
672,1208,0,0,3,0,3,3,767.0,0.0,0,5,1.0,0.0,2,441.0,1,2,2,1,4,0,4,2,9,10,1,1,1,6,546.0,2.0,1208,1,1,4,2,673,1,3,3,0,11250,4,0,0,20,3,0.0,2,0,6,24,42,6,6,2,0,1,1,4,165000.0,8,0,6,1208.0,198,1977,1977,2006
673,1839,0,0,3,0,3,3,1186.0,0.0,2,5,1.0,0.0,3,291.0,1,2,2,1,4,0,4,3,5,5,2,2,2,6,416.0,2.0,1839,0,1,0,2,674,1,2,3,0,14442,4,3,0,20,3,106.0,1,0,6,6,87,7,6,2,0,1,3,4,257500.0,8,200,7,1477.0,0,1957,2004,2007
674,1136,0,0,3,0,3,3,892.0,0.0,4,5,1.0,0.0,3,244.0,1,2,2,1,4,0,4,3,6,6,1,1,1,6,384.0,1.0,1136,0,1,4,2,675,1,3,3,0,9200,4,3,0,20,3,0.0,2,0,7,12,0,6,6,2,0,1,1,4,140000.0,8,0,5,1136.0,426,1965,1965,2008
675,855,586,0,3,3,3,3,311.0,0.0,0,5,0.0,0.0,3,544.0,1,2,2,1,4,0,4,3,9,2,1,1,2,6,440.0,2.0,1441,1,1,4,5,676,1,3,3,0,2289,4,3,0,160,3,0.0,2,0,4,13,0,6,6,2,0,1,1,4,148500.0,8,0,7,855.0,28,1978,1978,2009
676,1095,679,0,4,0,0,3,0.0,0.0,5,5,1.0,0.0,3,1095.0,0,2,2,1,4,90,4,3,0,12,0,0,2,3,779.0,3.0,1774,0,2,1,5,677,2,3,3,0,9600,4,3,0,70,4,0.0,2,0,5,17,0,2,4,0,0,1,1,4,87000.0,8,0,8,1095.0,0,1900,1950,2006
677,792,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,768.0,1,2,2,1,4,120,4,2,12,13,0,0,1,6,240.0,1.0,792,0,1,0,2,678,1,2,3,0,9022,4,3,0,30,3,0.0,2,0,5,17,0,8,5,0,0,1,1,4,109500.0,8,0,5,768.0,316,1924,2006,2009
678,2046,0,0,3,0,3,2,0.0,0.0,5,5,0.0,0.0,0,2046.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,834.0,3.0,2046,1,1,0,2,679,1,2,3,0,11844,4,0,0,20,3,464.0,3,0,7,22,82,5,8,2,0,1,3,5,372500.0,6,0,7,2046.0,322,2008,2008,2009
679,988,0,0,3,0,3,3,827.0,0.0,4,5,1.0,0.0,3,161.0,1,2,2,1,4,0,4,3,13,14,0,1,1,6,572.0,2.0,988,0,1,4,2,680,1,3,3,0,9945,4,0,0,20,3,57.0,1,0,10,19,0,5,5,2,0,1,3,4,128500.0,8,0,5,988.0,0,1961,1961,2007
680,923,0,0,2,4,3,3,543.0,119.0,1,1,0.0,0.0,2,261.0,1,2,2,1,4,0,4,3,9,10,1,1,2,6,264.0,1.0,923,0,1,4,2,681,1,3,3,0,8012,4,3,0,120,3,0.0,2,0,5,20,0,5,6,2,0,1,1,4,143000.0,8,0,5,923.0,80,1980,1980,2010
681,848,672,0,3,0,3,3,182.0,0.0,4,5,0.0,0.0,3,611.0,1,2,2,1,4,56,4,3,12,12,0,0,1,6,281.0,1.0,1520,0,1,0,0,682,1,3,0,0,4500,4,1,0,50,2,0.0,2,0,7,18,0,5,5,2,0,1,1,0,159434.0,8,0,6,793.0,0,1932,2000,2009
682,1291,0,0,2,0,3,2,1003.0,0.0,2,5,1.0,0.0,2,288.0,1,2,2,1,4,0,4,3,13,14,1,2,1,6,431.0,2.0,1291,0,1,0,2,683,1,2,1,0,2887,4,3,0,120,3,0.0,2,0,11,4,0,5,6,2,0,1,1,4,173000.0,8,0,6,1291.0,307,1996,1997,2008
683,1668,0,0,3,0,3,0,1059.0,0.0,2,5,1.0,0.0,2,567.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,702.0,3.0,1668,0,1,0,2,684,1,2,3,0,11248,0,0,0,20,3,215.0,3,0,7,5,45,5,9,2,0,1,3,4,285000.0,8,0,7,1626.0,257,2002,2002,2007
684,1195,644,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1195.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,486.0,2.0,1839,1,1,2,5,685,1,3,3,0,16770,1,1,0,60,3,30.0,1,0,6,15,81,5,7,2,0,1,1,4,221000.0,8,0,7,1195.0,0,1998,1998,2010
685,1190,900,0,3,4,3,2,828.0,182.0,2,3,1.0,0.0,2,180.0,1,2,2,1,4,0,4,2,6,6,1,1,2,2,577.0,2.0,2090,0,1,2,5,686,1,2,3,0,5062,1,0,0,160,3,0.0,2,0,9,22,0,5,7,2,0,1,1,4,207500.0,8,0,6,1190.0,219,1984,1984,2007
686,874,887,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,874.0,1,2,2,1,4,0,4,2,12,13,0,2,3,6,578.0,2.0,1761,0,1,0,5,687,1,2,3,0,10207,4,3,0,60,1,0.0,2,0,8,21,105,6,7,2,0,1,1,5,227875.0,6,0,7,874.0,144,2007,2007,2007
687,551,551,0,2,4,3,3,239.0,0.0,2,5,0.0,0.0,2,312.0,1,2,2,1,4,0,4,2,8,8,0,2,2,6,480.0,2.0,1102,1,1,0,5,688,1,2,3,0,5105,2,1,0,160,1,0.0,2,0,3,21,60,5,7,2,0,1,1,4,148800.0,8,0,4,551.0,0,2004,2004,2007
688,1419,0,0,2,0,3,0,945.0,0.0,2,5,1.0,0.0,2,474.0,1,2,2,1,4,0,4,2,8,8,1,2,2,6,567.0,2.0,1419,0,1,0,2,689,1,2,1,0,8089,4,3,0,20,3,0.0,1,0,10,22,0,6,8,2,0,1,1,5,392000.0,6,0,7,1419.0,140,2007,2007,2007
689,1362,0,0,2,4,3,0,20.0,0.0,0,5,0.0,0.0,2,1342.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,460.0,2.0,1362,0,1,0,2,690,1,2,3,0,7577,0,0,0,120,3,256.0,3,0,6,16,28,5,6,2,0,1,1,4,194700.0,8,0,6,1362.0,192,2005,2006,2007
690,848,0,0,1,4,3,1,697.0,0.0,2,5,1.0,0.0,2,151.0,1,2,2,1,4,0,4,2,12,13,1,2,1,6,420.0,2.0,848,0,1,0,2,691,1,2,3,0,4426,4,3,0,120,4,147.0,1,0,5,5,0,5,6,2,0,1,1,4,141000.0,8,0,3,848.0,149,2004,2004,2008
691,2444,1872,0,4,0,3,1,1455.0,0.0,2,5,0.0,1.0,0,989.0,1,2,2,1,4,0,4,0,6,6,2,2,3,6,832.0,3.0,4316,1,1,0,5,692,1,0,3,0,21535,0,0,0,60,3,1170.0,1,0,1,15,50,6,10,2,0,7,1,4,755000.0,8,0,10,2444.0,382,1994,1995,2007
692,1238,1281,0,4,0,3,1,965.0,0.0,2,5,1.0,0.0,2,245.0,1,2,2,1,4,0,4,2,8,8,2,2,2,6,628.0,2.0,2519,1,1,0,5,693,1,2,3,1,26178,4,0,0,60,3,293.0,1,0,4,23,27,5,7,2,0,1,3,4,335000.0,8,0,9,1210.0,320,1989,1990,2006
693,1073,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1073.0,1,2,2,1,4,112,4,3,8,8,0,0,1,6,326.0,1.0,1073,0,1,0,2,694,1,3,3,2,5400,0,3,0,30,3,0.0,2,0,12,17,0,6,5,2,0,1,1,0,108480.0,8,0,4,1073.0,0,1921,1968,2006
694,1067,472,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,927.0,1,2,2,1,4,0,1,3,13,14,0,0,1,6,576.0,2.0,1539,1,1,4,0,695,1,3,3,0,6120,0,3,0,50,4,0.0,2,0,4,3,0,6,5,2,0,1,1,4,141500.0,8,0,5,927.0,112,1936,1950,2009
695,1137,0,0,2,0,1,3,980.0,40.0,2,3,1.0,0.0,2,92.0,1,2,2,1,4,0,4,3,6,6,1,1,2,6,551.0,2.0,1137,0,1,2,2,696,1,2,3,0,13811,4,0,0,20,3,72.0,1,0,7,23,0,6,6,2,0,1,1,4,176000.0,8,0,5,1112.0,125,1987,1987,2006
696,616,0,0,2,0,3,3,616.0,0.0,3,5,0.0,0.0,3,0.0,1,2,2,1,4,129,4,3,13,15,0,1,1,6,205.0,1.0,616,0,1,2,2,697,1,3,3,0,6000,4,3,0,30,4,0.0,2,0,6,3,0,7,5,2,0,1,1,4,89000.0,8,0,4,616.0,0,1921,1950,2006
697,1148,0,0,2,0,1,2,210.0,551.0,3,0,0.0,1.0,0,219.0,1,2,2,1,0,0,4,3,13,14,0,2,1,6,308.0,1.0,1148,0,1,1,2,698,1,3,3,0,6420,4,0,0,20,3,0.0,2,0,9,7,0,7,5,2,0,1,1,4,123500.0,8,0,6,980.0,0,1952,1952,2006
698,894,0,0,3,0,3,3,553.0,117.0,2,1,1.0,0.0,3,224.0,1,5,2,1,4,0,2,3,8,8,1,1,1,6,336.0,1.0,894,0,1,0,2,699,1,3,3,0,8450,4,3,0,20,3,0.0,2,0,4,19,144,8,5,2,0,1,1,4,138500.0,8,0,5,894.0,416,1965,2009,2010
699,1391,0,0,2,4,3,2,16.0,0.0,2,5,0.0,0.0,2,1375.0,1,2,2,1,4,0,4,2,8,8,0,2,2,6,530.0,2.0,1391,0,1,0,2,700,1,2,3,0,4282,4,1,0,120,1,0.0,2,0,7,21,158,5,7,2,0,1,1,4,196000.0,8,0,5,1391.0,156,2004,2004,2008
700,1800,0,0,3,0,3,1,1274.0,0.0,2,5,1.0,0.0,0,526.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,765.0,3.0,1800,0,1,0,2,701,1,2,3,0,14331,4,3,0,20,3,630.0,1,0,5,23,78,5,8,2,0,1,3,4,312500.0,8,0,7,1800.0,270,2002,2002,2006
701,1164,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1164.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,528.0,2.0,1164,1,1,4,2,702,1,3,3,0,9600,4,3,0,20,3,168.0,1,0,7,14,0,5,7,2,0,1,3,4,140000.0,0,0,6,1164.0,0,1969,1969,2006
702,1264,1312,0,4,0,1,3,0.0,0.0,5,5,0.0,0.0,0,1234.0,1,2,2,1,4,0,4,0,12,13,1,2,2,6,666.0,3.0,2576,1,1,0,5,703,1,0,3,0,12438,4,0,0,60,3,466.0,1,0,7,22,100,5,8,2,0,1,3,5,361919.0,6,0,10,1234.0,324,2006,2006,2006
703,1032,780,0,4,1,3,3,0.0,0.0,5,5,0.0,0.0,2,360.0,1,1,2,1,4,40,2,3,13,14,1,0,2,6,672.0,2.0,1812,0,1,2,5,704,2,2,3,0,7630,4,3,0,190,4,0.0,2,0,5,17,0,9,5,0,0,1,1,4,140000.0,8,0,8,360.0,344,1900,1996,2010
704,1484,0,144,3,0,3,0,712.0,0.0,2,5,1.0,0.0,2,761.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,606.0,2.0,1484,0,1,0,2,705,1,2,3,0,8400,4,3,0,20,3,109.0,1,0,5,5,35,5,7,2,0,1,1,4,213000.0,8,0,7,1473.0,0,2004,2005,2010
705,372,720,0,3,1,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,1,4,0,1,1,12,15,0,3,2,4,0.0,0.0,1092,0,1,1,5,706,2,1,3,0,5600,4,3,0,190,4,0.0,2,3500,7,9,0,5,4,0,0,1,3,4,55000.0,8,0,7,0.0,0,1930,1950,2010
706,1824,0,0,2,0,3,1,1219.0,0.0,2,5,1.0,0.0,2,424.0,1,2,2,1,4,0,4,3,9,10,2,1,2,6,739.0,2.0,1824,0,1,4,2,707,1,2,2,2,115149,1,1,0,20,3,351.0,3,0,6,4,48,5,7,2,0,1,1,4,302000.0,8,0,5,1643.0,380,1971,2002,2007
707,1324,0,0,2,4,3,3,863.0,0.0,2,5,1.0,0.0,2,461.0,1,2,2,1,4,0,4,2,8,8,1,2,2,6,550.0,2.0,1324,0,1,0,2,708,1,2,3,0,6240,4,3,0,120,3,176.0,1,0,12,16,38,5,8,2,0,1,3,4,254000.0,8,0,6,1324.0,192,2006,2006,2009
708,728,728,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,728.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1456,1,1,0,5,709,1,2,3,0,9018,4,0,0,60,3,0.0,2,0,7,8,24,5,7,2,0,1,3,5,179540.0,6,0,8,728.0,100,2007,2007,2007
709,904,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,876.0,1,2,2,1,4,0,4,3,6,6,0,2,1,6,408.0,1.0,904,0,1,4,2,710,1,3,3,0,7162,4,0,0,20,3,41.0,0,0,12,19,0,7,5,2,0,1,1,0,109900.0,8,0,6,876.0,0,1966,1966,2008
710,729,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,270.0,1,2,2,1,4,0,4,2,12,13,0,1,1,1,0.0,0.0,729,0,1,2,2,711,1,3,3,0,4130,4,0,0,30,3,0.0,2,0,7,3,0,6,3,0,0,1,1,4,52000.0,8,0,5,270.0,0,1935,2003,2008
711,859,319,0,2,0,3,2,0.0,0.0,5,5,0.0,0.0,3,859.0,1,2,2,1,4,98,4,3,8,8,0,4,1,6,384.0,1.0,1178,0,1,2,0,712,1,3,1,1,8712,4,3,0,50,0,0.0,2,0,1,9,0,7,4,0,0,1,1,0,102776.0,8,0,7,859.0,68,1900,1950,2010
712,1228,0,0,2,4,3,2,767.0,0.0,2,5,1.0,0.0,2,461.0,1,2,2,1,4,0,4,2,6,6,1,2,2,6,472.0,2.0,1228,0,1,2,2,713,1,2,1,0,4671,4,0,0,120,3,0.0,2,0,10,22,120,5,8,2,0,1,1,4,189000.0,8,0,5,1228.0,168,1988,1989,2008
713,960,0,0,3,1,3,0,789.0,0.0,0,5,1.0,0.0,3,171.0,0,6,2,1,4,0,4,3,6,6,0,1,1,6,576.0,2.0,960,0,2,4,2,714,1,3,3,0,9873,4,3,0,190,3,160.0,1,0,5,3,288,5,4,2,0,1,1,4,129000.0,8,0,6,960.0,0,1970,1970,2006
714,725,754,0,3,0,3,3,533.0,0.0,2,5,0.0,0.0,3,192.0,1,5,2,1,4,0,4,2,6,10,0,1,2,6,475.0,2.0,1479,1,1,0,5,715,1,2,3,0,13517,1,0,0,60,3,289.0,1,0,3,19,44,8,6,2,0,1,1,4,130500.0,8,0,6,725.0,0,1976,2005,2010
715,1350,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1064.0,1,2,2,1,4,0,4,3,6,6,1,1,2,6,478.0,2.0,1350,0,1,4,2,716,1,3,3,0,10140,4,3,0,20,3,174.0,1,0,8,14,0,5,6,2,0,1,3,4,165000.0,8,0,7,1064.0,0,1974,1974,2009
716,1576,978,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,718.0,1,2,2,1,4,143,2,3,13,13,0,0,1,6,704.0,2.0,2554,1,1,0,5,717,1,3,0,0,10800,4,3,0,70,4,0.0,2,0,7,17,48,8,7,1,0,1,1,4,159500.0,8,0,8,718.0,0,1890,1998,2007
717,1178,0,0,3,0,3,3,1084.0,0.0,1,5,0.0,1.0,2,92.0,1,2,2,1,4,0,4,3,6,6,1,1,1,6,439.0,2.0,1178,1,1,2,2,718,1,2,3,0,10000,4,3,0,20,3,0.0,2,0,11,14,0,6,5,2,0,1,1,4,157000.0,8,0,5,1176.0,224,1973,2000,2008
718,1325,1093,0,3,0,3,1,1173.0,0.0,2,5,1.0,0.0,2,138.0,1,2,2,1,4,216,4,2,13,7,1,2,2,6,983.0,3.0,2418,1,1,0,5,719,1,2,3,0,10542,4,3,0,60,3,651.0,1,0,8,15,154,5,7,2,0,1,3,4,341000.0,8,0,9,1311.0,250,1993,1994,2008
719,971,0,0,3,0,3,1,523.0,0.0,0,5,0.0,0.0,2,448.0,1,2,2,1,4,0,4,3,6,10,1,1,1,6,300.0,1.0,971,1,1,4,2,720,1,3,3,0,9920,4,0,0,20,3,0.0,2,0,5,5,0,6,5,2,0,1,1,4,128500.0,8,0,5,971.0,0,1969,1969,2006
720,1742,0,0,2,0,3,1,1148.0,0.0,2,5,1.0,0.0,2,594.0,1,2,2,1,4,234,4,2,6,6,1,2,2,6,564.0,2.0,1742,0,1,4,2,721,1,2,2,1,6563,1,0,0,120,3,0.0,2,0,12,22,28,5,8,2,0,1,1,4,275000.0,8,0,5,1742.0,114,1985,1985,2006
721,848,0,0,1,4,3,0,662.0,0.0,2,5,1.0,0.0,2,186.0,1,2,2,1,4,0,4,2,12,13,0,2,1,6,420.0,2.0,848,0,1,0,2,722,1,2,3,0,4426,4,3,0,120,4,169.0,1,0,5,5,0,5,6,2,0,1,1,4,143000.0,8,0,3,848.0,160,2004,2004,2010
722,864,0,0,3,0,3,3,191.0,0.0,0,5,0.0,0.0,3,673.0,1,2,2,1,4,0,2,3,8,8,0,1,1,6,463.0,2.0,864,0,1,0,2,723,1,3,3,0,8120,4,3,0,20,3,0.0,2,0,7,12,0,7,4,2,0,1,1,4,124500.0,8,0,5,864.0,0,1970,1970,2009
723,997,473,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,941.0,1,2,2,1,4,0,4,3,8,8,0,2,2,6,548.0,1.0,1470,0,1,0,0,724,1,3,3,0,8172,4,3,0,50,3,0.0,2,0,5,7,0,6,4,2,0,1,1,4,135000.0,8,156,7,941.0,0,1954,1972,2008
724,1698,0,0,3,0,3,3,1234.0,0.0,2,5,1.0,0.0,0,464.0,1,2,2,1,4,0,4,0,5,5,1,2,2,6,768.0,3.0,1698,0,1,0,2,725,1,0,3,0,13286,4,0,0,20,3,340.0,3,0,2,7,64,5,9,2,0,1,3,4,320000.0,8,0,8,1698.0,327,2007,2008,2009
725,864,0,0,3,0,3,3,375.0,239.0,0,1,0.0,0.0,3,250.0,1,2,2,1,4,0,4,3,6,10,0,1,1,6,660.0,2.0,864,0,1,4,2,726,1,2,3,0,6960,4,3,0,20,3,0.0,2,500,11,12,0,6,4,2,0,1,1,4,120500.0,8,0,5,864.0,96,1970,1970,2009
726,1680,0,182,3,0,3,3,808.0,0.0,2,5,1.0,0.0,2,72.0,1,2,2,1,4,0,2,2,13,10,1,1,2,6,540.0,2.0,1680,0,1,0,2,727,1,2,3,0,21695,0,0,0,20,3,260.0,1,0,12,6,44,9,6,2,0,1,3,4,222000.0,8,0,5,880.0,292,1988,2007,2009
727,1232,0,0,2,0,3,0,724.0,0.0,2,5,1.0,0.0,2,508.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,632.0,2.0,1232,0,1,0,2,728,1,2,3,0,7314,4,3,0,20,3,82.0,3,0,2,5,0,5,7,2,0,1,1,4,194500.0,8,0,6,1232.0,132,2007,2007,2009
728,1776,0,0,4,2,3,3,0.0,0.0,5,5,1.0,0.0,3,1584.0,1,2,2,1,4,0,4,3,12,13,0,1,2,6,888.0,3.0,1776,0,1,4,2,729,2,3,3,0,11475,0,3,0,90,3,95.0,1,0,7,12,25,5,5,2,0,1,1,0,110000.0,0,0,9,1584.0,0,1958,1958,2009
729,848,0,0,2,0,3,3,152.0,0.0,1,5,0.0,0.0,3,628.0,1,2,2,1,0,112,4,3,8,8,0,1,1,6,539.0,2.0,1208,0,1,4,0,730,1,3,3,0,6240,4,3,360,30,4,0.0,2,0,1,9,23,5,4,2,0,1,1,4,103000.0,8,0,5,780.0,0,1925,1950,2009
730,1616,0,0,2,4,3,3,1180.0,0.0,2,5,1.0,0.0,2,415.0,1,2,2,1,4,0,4,2,5,5,1,2,2,6,608.0,2.0,1616,0,1,0,2,731,1,2,3,0,5389,4,0,0,120,3,0.0,2,0,3,22,152,5,8,2,0,1,1,4,236500.0,8,0,5,1595.0,237,1995,1996,2010
731,1146,0,0,3,0,3,0,786.0,0.0,2,5,1.0,0.0,0,82.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,438.0,2.0,1146,0,1,0,7,732,1,2,3,0,9590,0,0,0,80,3,442.0,1,0,5,23,22,5,7,2,0,1,1,4,187500.0,8,0,6,868.0,160,2003,2003,2007
732,1153,878,0,3,0,3,0,252.0,0.0,0,5,0.0,0.0,2,901.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,541.0,2.0,2031,1,1,0,5,733,1,2,3,0,11404,4,0,0,60,3,202.0,1,0,7,5,84,5,7,2,0,1,1,4,222500.0,8,0,8,1153.0,192,1998,1999,2008
733,1144,0,0,3,0,3,3,594.0,0.0,1,5,1.0,0.0,3,270.0,1,1,2,1,4,0,4,3,6,6,1,1,1,6,264.0,1.0,1144,0,1,0,2,734,1,3,3,0,10000,0,3,0,20,3,0.0,2,400,3,19,0,6,5,2,0,1,3,4,131400.0,8,0,6,864.0,165,1961,1983,2009
734,948,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,948.0,1,2,2,1,4,0,4,3,9,10,0,2,1,6,300.0,1.0,948,0,1,4,2,735,1,3,3,0,8978,0,0,0,20,3,0.0,2,0,5,19,0,5,5,2,0,1,1,3,108000.0,8,0,6,948.0,147,1968,1968,2007
735,880,888,0,2,0,3,2,390.0,0.0,4,5,0.0,0.0,2,490.0,0,2,2,1,4,0,4,3,13,14,2,0,1,6,320.0,2.0,1768,1,2,1,4,736,1,3,3,0,10800,4,3,0,75,4,0.0,2,0,10,17,341,7,7,0,0,1,1,4,163000.0,8,0,6,880.0,0,1914,1970,2006
736,1040,0,0,2,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,1,1,0,4,3,11,11,0,1,2,6,400.0,2.0,1040,0,1,2,2,737,2,3,3,0,8544,4,3,0,90,3,0.0,2,0,7,12,0,4,3,2,0,1,1,4,93500.0,8,0,6,0.0,0,1950,1950,2006
737,901,900,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,893.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,800.0,3.0,1801,1,1,0,5,738,1,2,1,0,10463,1,0,0,60,3,0.0,2,0,6,8,116,5,8,2,0,1,1,4,239900.0,8,0,8,893.0,0,2005,2005,2006
738,1200,0,0,3,2,1,1,1200.0,0.0,2,5,3.0,0.0,2,0.0,1,2,2,1,4,0,4,3,9,10,0,1,3,6,0.0,0.0,1200,0,1,4,2,739,1,3,3,0,10800,4,3,0,90,3,0.0,2,0,3,7,0,5,5,2,0,1,1,2,179000.0,8,0,5,1200.0,120,1987,1988,2009
739,864,864,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,864.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,572.0,2.0,1728,1,1,0,5,740,1,2,3,0,9313,4,0,0,60,3,0.0,2,0,4,5,56,5,7,2,0,1,1,4,190000.0,8,0,7,864.0,187,2004,2004,2009
740,768,664,0,2,0,0,3,0.0,0.0,5,5,0.0,0.0,1,264.0,1,2,2,1,4,112,2,3,13,15,0,0,2,6,360.0,2.0,1432,0,1,0,5,741,1,3,3,0,9600,4,3,0,70,4,0.0,2,0,5,17,0,7,5,2,0,1,1,0,132000.0,8,0,7,264.0,270,1910,2002,2007
741,912,0,0,3,0,3,2,832.0,0.0,2,5,1.0,1.0,3,80.0,1,1,2,1,4,0,2,3,6,6,0,1,1,6,288.0,1.0,912,0,1,2,2,742,1,2,3,0,6768,4,0,0,20,3,0.0,2,0,5,19,0,8,6,2,0,1,3,4,142000.0,8,0,5,912.0,168,1961,1996,2008
742,1349,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1349.0,1,2,2,1,4,0,4,3,12,13,0,2,2,6,539.0,2.0,1349,0,1,0,2,743,1,3,3,0,8450,4,3,0,20,3,108.0,1,0,12,20,55,5,7,2,0,1,1,4,179000.0,8,0,6,1349.0,120,2000,2001,2007
743,1464,0,0,3,0,3,0,444.0,0.0,0,5,0.0,1.0,2,76.0,1,2,2,1,4,0,4,3,6,6,1,1,2,3,480.0,2.0,1464,0,1,0,7,744,1,3,3,0,12886,4,0,0,80,3,0.0,2,0,10,19,0,6,5,2,0,1,1,4,175000.0,8,100,6,520.0,302,1963,1999,2009
744,1337,0,168,2,4,3,3,733.0,0.0,2,5,1.0,0.0,2,604.0,1,2,2,1,4,70,4,2,6,6,1,2,2,6,462.0,2.0,1337,0,1,2,2,745,1,2,1,0,5395,4,0,0,120,3,0.0,2,0,10,22,0,5,8,2,0,1,1,4,180000.0,8,0,5,1337.0,96,1993,1993,2008
