,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,NewNeighborhood
350,1101,600,0,4,1,2,3,0.0,0.0,5,5,0.0,0.0,1,600.0,0,0,2,0,4,148,4,1,0,0,0,0,2,6,0.0,0.0,1701,0,1,2,5,1811,2,1,3,0,7627,0,3,0,190,4,0.0,2,0,10,17,0,6,4,0,0,1,1,4,,8,0,8,600.0,0,1920,1950,2009,2.0,0.0,91,61,1701,0,1,0,0,66.14785992217898
351,801,646,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,1,801.0,0,2,2,0,4,244,4,3,8,8,0,0,1,6,0.0,0.0,1447,0,1,2,0,1812,1,3,3,0,10134,4,3,0,50,4,0.0,2,0,7,17,0,5,5,0,0,1,1,4,,8,0,6,801.0,80,1910,1950,2009,1.0,0.0,101,61,1447,0,1,0,0,66.14785992217898
352,768,560,0,3,0,3,3,384.0,0.0,1,5,0.0,0.0,3,384.0,1,2,2,0,0,0,0,3,13,14,0,1,1,6,308.0,1.0,1328,1,1,4,0,1813,1,3,3,0,6000,4,3,0,50,4,0.0,2,0,3,17,12,7,5,2,0,1,1,4,,8,0,6,768.0,0,1950,1970,2009,1.0,1.0,61,41,1328,1,1,1,0,66.14785992217898
353,861,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,861.0,1,2,2,0,4,128,4,3,8,8,0,0,1,6,288.0,2.0,861,0,1,4,2,1814,1,3,3,0,7404,0,3,0,30,4,0.0,2,0,11,17,0,6,4,0,0,1,1,4,,7,0,5,861.0,0,1920,1950,2009,1.0,0.0,91,61,861,0,0,1,0,66.14785992217898
354,612,0,0,1,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,0,0,25,2,3,8,8,0,0,1,6,308.0,1.0,612,0,1,1,2,1815,1,3,3,0,5925,0,3,0,30,4,0.0,2,0,10,17,0,4,2,0,0,1,1,4,,8,0,4,0.0,0,1940,1950,2009,1.0,0.0,71,61,612,0,0,1,0,66.14785992217898
355,792,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,624.0,1,2,2,0,4,81,4,2,11,12,0,2,1,6,287.0,1.0,792,0,1,4,2,1816,1,3,3,0,8520,4,3,0,30,4,0.0,2,0,2,17,0,8,5,2,0,1,1,4,,8,0,5,624.0,0,1923,1950,2009,1.0,0.0,88,61,792,0,0,1,0,66.14785992217898
356,833,677,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,1,677.0,1,2,2,0,4,160,2,2,12,13,0,0,2,6,720.0,2.0,1510,0,1,4,5,1817,1,2,3,0,9600,4,3,0,70,4,0.0,2,0,6,17,0,4,4,0,0,1,1,4,,8,0,7,677.0,0,1910,1950,2009,2.0,0.0,101,61,1510,0,1,1,0,66.14785992217898
357,1090,917,0,3,0,1,2,0.0,0.0,5,5,0.0,0.0,1,917.0,1,0,2,0,0,0,4,3,11,3,0,0,2,6,357.0,1.0,2007,0,1,2,5,1818,1,0,3,0,8400,0,3,0,70,4,0.0,2,0,6,17,235,7,6,2,0,1,1,4,,8,0,8,917.0,0,1900,1950,2009,2.0,0.0,111,61,2007,0,1,1,0,66.14785992217898
358,664,624,0,3,0,3,3,0.0,0.0,5,5,1.0,0.0,3,624.0,1,2,2,0,4,0,4,3,11,12,1,0,1,6,280.0,1.0,1288,0,1,0,5,1819,1,0,3,0,3600,4,3,0,70,4,0.0,2,0,5,17,103,7,6,0,0,1,1,4,,8,0,5,624.0,0,1917,2007,2009,2.0,0.0,94,4,1288,0,1,1,0,66.14785992217898
359,816,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,624.0,1,2,2,0,4,0,4,3,11,12,1,0,1,6,0.0,0.0,816,0,1,0,2,1820,1,3,3,0,3300,4,3,0,30,0,0.0,2,0,6,17,33,3,4,0,0,1,1,4,,8,0,5,624.0,0,1910,1950,2009,1.0,0.0,101,61,816,0,0,0,0,66.14785992217898
360,1044,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,972.0,1,2,2,0,4,176,4,1,8,8,0,0,1,6,207.0,1.0,1480,0,1,0,0,1821,1,3,3,0,5400,4,3,436,50,4,0.0,2,0,9,17,0,6,6,2,0,1,1,3,,4,0,6,972.0,0,1920,1950,2009,1.0,0.0,91,61,1044,0,0,1,0,66.14785992217898
361,780,741,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,741.0,1,2,2,0,4,238,4,3,8,8,0,2,1,6,640.0,3.0,1521,0,1,0,5,1822,1,2,3,0,9720,4,3,0,70,4,0.0,2,0,9,17,0,7,6,2,0,1,1,4,,8,0,8,741.0,0,1910,2002,2009,1.0,0.0,101,9,1521,0,1,1,0,66.14785992217898
362,797,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,245.0,0,2,2,0,4,94,1,3,0,0,0,1,1,6,0.0,0.0,797,0,1,4,2,1823,1,3,3,0,9392,0,3,0,30,0,0.0,2,0,9,9,36,3,3,0,0,1,4,0,,8,0,5,245.0,0,1900,1950,2009,1.0,0.0,111,61,797,0,0,0,0,57.25403001667593
363,1432,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1022.0,0,2,2,0,0,0,4,3,8,8,1,0,1,6,216.0,1.0,1432,0,1,4,2,1824,1,2,3,0,6615,4,3,0,30,3,0.0,2,0,9,3,61,6,6,2,0,1,1,4,,8,0,6,1022.0,266,1923,1950,2009,1.0,0.0,88,61,1432,0,0,1,0,69.09394107837687
364,1001,653,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,297.0,1,6,2,0,4,0,4,3,14,15,1,1,2,6,336.0,1.0,1654,0,1,0,0,1825,1,3,3,0,4960,4,3,0,70,3,0.0,2,0,5,3,60,7,5,0,0,1,1,4,,8,0,7,297.0,244,1930,1982,2009,2.0,0.0,81,29,1654,0,1,1,0,69.09394107837687
365,822,320,0,3,0,3,3,220.0,0.0,4,5,0.0,0.0,3,248.0,1,2,2,0,4,98,4,3,11,12,0,0,1,6,320.0,1.0,1142,0,1,2,0,1826,1,3,3,0,6000,0,3,0,50,4,444.0,1,0,6,3,0,5,5,2,0,1,1,4,,8,0,6,468.0,0,1924,1950,2009,1.0,0.0,87,61,1142,1,1,1,0,69.09394107837687
366,995,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,960.0,1,2,2,0,4,51,4,3,8,8,0,0,1,6,264.0,1.0,995,0,1,2,2,1827,1,3,3,0,6120,4,3,0,30,4,0.0,2,0,3,3,15,6,5,2,0,1,1,0,,8,0,5,960.0,0,1925,1999,2009,1.0,0.0,86,12,995,0,0,1,0,69.09394107837687
367,994,588,150,3,0,0,3,273.0,0.0,3,5,0.0,0.0,3,679.0,1,2,2,0,0,34,4,3,13,14,1,0,2,6,250.0,1.0,1582,0,1,4,0,1828,1,3,3,0,6120,4,3,0,50,4,0.0,2,0,2,3,0,6,5,2,0,1,1,4,,8,0,6,952.0,189,1938,1950,2009,2.0,0.0,73,61,1582,1,1,1,0,69.09394107837687
368,1072,0,0,2,0,3,3,134.0,0.0,3,5,1.0,0.0,3,938.0,1,2,2,0,4,105,1,3,13,14,0,0,1,6,1184.0,5.0,1072,0,1,4,2,1829,1,3,3,0,8635,4,3,0,30,4,0.0,2,0,8,3,0,5,5,1,0,1,3,4,,8,0,5,1072.0,0,1925,1950,2009,2.0,0.0,86,61,1072,1,0,1,0,69.09394107837687
369,1048,720,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1048.0,1,2,2,0,0,150,4,3,8,8,0,2,2,6,576.0,2.0,1768,0,1,2,5,1830,1,3,3,0,8094,4,3,0,70,4,0.0,2,0,6,17,0,6,6,2,0,1,1,4,,8,0,8,1048.0,0,1915,1950,2009,2.0,0.0,96,61,1768,0,1,1,0,66.14785992217898
370,1272,672,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,672.0,1,2,2,0,4,0,2,3,13,14,0,0,2,3,216.0,1.0,1944,0,1,1,5,1831,1,3,3,0,9928,4,3,0,70,4,0.0,2,400,6,17,28,8,7,0,0,1,1,4,,8,0,8,672.0,24,1915,1994,2009,2.0,0.0,96,17,1944,0,1,1,0,66.14785992217898
371,1088,1040,0,4,2,0,3,0.0,0.0,5,5,0.0,0.0,3,1040.0,0,2,2,0,4,0,4,3,8,8,0,0,2,5,0.0,0.0,2128,0,1,4,5,1832,2,3,0,0,3000,4,3,0,90,4,0.0,2,0,9,17,56,1,5,2,0,1,3,0,,8,0,11,1040.0,0,1922,1950,2009,2.0,0.0,89,61,2128,0,1,0,0,66.14785992217898
372,1146,784,0,4,0,0,3,522.0,0.0,1,5,1.0,0.0,3,198.0,1,2,2,0,4,213,4,3,9,10,0,1,2,6,316.0,1.0,1930,0,1,1,5,1833,1,3,3,0,6876,4,3,0,70,4,0.0,2,0,8,9,0,5,6,2,0,1,1,4,,8,0,8,720.0,0,1927,1950,2009,3.0,0.0,84,61,1930,1,1,1,0,57.25403001667593
373,741,686,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,483.0,1,1,2,0,4,112,4,3,13,14,0,0,1,6,379.0,1.0,1427,0,1,0,5,1834,1,2,0,1,5775,0,1,0,70,4,0.0,2,0,2,17,24,7,6,2,0,1,1,4,,8,0,7,483.0,0,1915,2002,2009,1.0,0.0,96,9,1427,0,1,1,0,66.14785992217898
374,978,886,0,6,1,0,3,169.0,0.0,4,5,0.0,0.0,3,851.0,0,1,2,0,1,102,1,3,8,8,0,0,2,6,0.0,0.0,1864,1,1,4,4,1835,1,3,0,0,5852,0,2,0,190,4,188.0,3,0,5,17,188,5,7,0,0,1,1,4,,8,0,9,1020.0,0,1902,2000,2009,2.0,1.0,109,11,1864,1,1,0,0,66.14785992217898
375,1204,462,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1204.0,1,2,2,0,0,148,1,3,8,8,0,0,1,6,384.0,1.0,1666,0,1,4,0,1836,1,3,3,0,5160,0,3,0,50,4,0.0,2,0,8,9,0,6,6,2,0,1,1,4,,8,0,4,1204.0,0,1927,1950,2009,1.0,0.0,84,61,1666,0,1,1,0,57.25403001667593
376,892,0,0,1,0,0,0,749.0,63.0,1,4,1.0,0.0,2,46.0,1,2,2,0,4,105,2,3,8,8,0,2,1,3,0.0,0.0,892,0,1,4,6,1837,1,2,3,0,5160,4,3,0,85,4,0.0,2,0,7,9,0,6,4,0,0,1,3,0,,0,160,5,858.0,0,1923,1950,2009,2.0,0.0,88,61,892,1,0,0,0,57.25403001667593
377,754,649,0,3,1,3,3,276.0,262.0,4,0,1.0,0.0,3,160.0,1,0,2,0,1,288,2,3,8,8,0,1,1,6,308.0,1.0,1403,1,1,0,5,1838,1,3,0,0,10320,4,3,0,190,4,0.0,2,0,2,9,0,7,6,2,0,1,1,4,,8,0,7,698.0,0,1915,1965,2009,2.0,1.0,96,46,1403,1,1,1,0,57.25403001667593
378,704,0,0,2,0,3,3,0.0,0.0,5,5,0.0,1.0,1,560.0,1,2,2,0,0,24,2,3,8,8,0,1,1,6,220.0,1.0,704,0,1,0,2,1839,1,1,3,0,4280,4,0,0,20,3,0.0,2,0,9,19,0,9,4,2,0,1,1,4,,8,0,4,560.0,0,1946,2001,2009,1.0,1.0,65,10,704,0,0,1,0,75.04168982768205
379,1200,0,0,3,2,1,1,1200.0,0.0,2,5,3.0,0.0,2,0.0,1,2,2,0,4,0,2,3,9,10,0,1,3,6,0.0,0.0,1200,0,1,4,2,1840,1,3,3,0,10800,4,3,0,90,3,0.0,2,0,3,7,0,5,5,2,0,1,1,2,,8,0,5,1200.0,120,1987,1988,2009,6.0,0.0,24,23,1200,1,0,0,0,67.67648693718733
380,1152,0,0,2,2,1,1,1152.0,0.0,2,5,2.0,0.0,2,0.0,1,2,2,0,4,0,4,3,9,10,0,2,2,6,252.0,1.0,1152,0,1,4,6,1841,2,3,3,0,10547,4,0,0,90,3,0.0,2,0,7,7,0,5,5,0,0,1,1,4,,8,0,6,1152.0,0,1978,1978,2009,4.0,0.0,33,33,1152,1,0,1,0,67.67648693718733
381,687,425,0,4,0,3,3,0.0,0.0,5,5,1.0,0.0,3,585.0,0,2,2,0,0,0,4,3,8,8,0,2,2,6,226.0,1.0,1112,0,1,4,0,1842,1,3,3,0,9780,4,3,0,50,3,0.0,2,0,3,7,0,3,5,0,0,1,1,4,,8,0,6,585.0,0,1934,1950,2009,3.0,0.0,77,61,1112,0,1,1,0,67.67648693718733
382,1052,0,0,3,0,3,3,527.0,0.0,1,5,0.0,0.0,3,525.0,1,2,2,0,4,0,4,3,6,6,1,1,1,6,668.0,1.0,1052,1,1,4,2,1843,1,3,3,0,11625,4,3,0,20,3,172.0,1,0,4,19,215,6,5,2,0,1,3,0,,8,0,6,1052.0,0,1967,1967,2009,1.0,1.0,44,44,1052,1,0,1,0,75.04168982768205
383,1034,0,0,3,0,3,1,456.0,0.0,2,5,0.0,1.0,2,0.0,1,2,2,0,4,0,4,3,9,6,1,1,1,6,504.0,2.0,1034,0,1,4,6,1844,1,3,3,0,8014,1,0,0,85,3,23.0,1,0,6,19,0,5,6,2,0,1,1,4,,8,0,5,456.0,0,1978,1978,2009,1.0,1.0,33,33,1034,1,0,1,0,75.04168982768205
384,904,611,0,4,0,1,3,0.0,0.0,5,5,0.0,0.0,3,552.0,1,2,2,0,4,0,4,3,6,6,1,1,2,6,384.0,1.0,1774,0,1,4,7,1845,1,3,3,0,15400,4,3,259,80,3,0.0,2,0,7,19,40,5,5,2,0,1,3,4,,8,0,8,552.0,290,1961,1961,2009,2.0,0.0,50,50,1515,0,1,1,0,75.04168982768205
385,1138,0,0,3,0,3,0,588.0,0.0,1,5,0.0,1.0,3,550.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,480.0,2.0,1138,0,1,0,7,1846,1,3,3,0,15312,4,3,0,80,3,54.0,1,0,3,19,0,5,6,2,0,1,3,4,,0,140,6,1138.0,0,1960,1960,2009,1.0,1.0,51,51,1138,1,0,1,0,75.04168982768205
386,2071,0,0,4,0,3,2,0.0,0.0,5,5,0.0,1.0,3,825.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,336.0,1.0,2071,1,1,0,7,1847,1,3,3,0,15584,4,3,0,80,3,366.0,1,0,10,4,28,5,5,2,0,1,3,4,,8,0,9,825.0,131,1956,1956,2009,1.0,2.0,55,55,2071,0,0,1,0,111.31183991106171
387,660,0,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,0,4,100,4,3,13,14,0,3,1,3,0.0,0.0,660,0,1,1,2,1848,1,1,3,0,9000,0,3,0,20,3,0.0,2,0,6,19,0,2,2,0,0,1,1,4,,8,0,5,0.0,0,1947,1950,2009,1.0,0.0,64,61,660,0,0,0,0,75.04168982768205
388,1383,0,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,0,4,90,4,3,12,13,0,1,1,4,498.0,2.0,1383,0,1,4,2,1849,1,3,3,0,15635,1,0,0,20,3,0.0,2,0,10,7,0,5,4,2,0,1,1,4,,8,110,6,0.0,0,1954,1954,2009,1.0,0.0,57,57,1383,0,0,1,0,67.67648693718733
389,1073,0,0,2,0,3,3,257.0,0.0,4,5,1.0,0.0,3,816.0,1,2,2,0,0,0,4,3,8,8,0,1,1,6,340.0,1.0,1073,0,1,4,2,1850,1,3,3,0,9571,4,3,0,20,3,0.0,2,0,2,7,0,5,5,2,0,1,3,4,,8,0,5,1073.0,0,1956,1956,2009,2.0,0.0,55,55,1073,1,0,1,0,67.67648693718733
390,892,747,0,3,0,3,3,342.0,0.0,1,5,0.0,0.0,3,405.0,1,2,2,0,4,0,4,3,8,8,1,1,1,6,240.0,1.0,1639,1,1,0,5,1851,1,2,0,0,9350,4,3,0,60,3,0.0,2,0,7,7,50,7,6,2,0,1,3,4,,8,0,6,747.0,0,1946,1950,2009,1.0,1.0,65,61,1639,1,1,1,0,67.67648693718733
391,1089,0,0,3,0,3,3,173.0,0.0,1,5,1.0,0.0,2,916.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,252.0,1.0,1089,0,2,4,2,1852,1,3,3,0,7440,4,3,0,20,3,0.0,2,0,9,7,0,6,5,1,0,1,1,4,,8,0,5,1089.0,328,1954,1954,2009,2.0,0.0,57,57,1089,1,0,1,0,67.67648693718733
392,1049,0,0,2,4,3,2,552.0,393.0,2,0,1.0,0.0,2,104.0,1,2,2,0,4,0,4,2,6,6,0,1,2,6,266.0,1.0,1049,0,1,4,2,1853,1,2,3,0,4235,4,3,0,120,3,149.0,1,0,2,7,105,5,5,2,0,1,1,4,,8,0,5,1049.0,0,1984,1984,2009,3.0,0.0,27,27,1049,1,0,1,0,67.67648693718733
393,1061,0,0,1,0,3,3,460.0,286.0,2,0,1.0,0.0,2,308.0,1,1,2,0,4,0,4,2,6,6,0,2,1,6,462.0,2.0,1061,1,1,2,7,1854,1,2,3,0,10778,4,0,0,80,3,0.0,2,0,7,20,36,6,7,2,0,1,1,4,,8,0,4,1054.0,114,1990,1991,2009,2.0,1.0,21,20,1061,1,0,1,0,100.0
394,1338,0,0,2,0,3,0,70.0,450.0,4,2,0.0,0.0,2,0.0,1,2,2,0,4,0,4,2,13,14,1,1,1,3,576.0,2.0,1338,1,1,2,7,1855,1,2,3,0,19255,4,0,0,80,3,100.0,1,600,9,20,0,5,6,2,0,1,1,4,,8,0,5,520.0,0,1983,1983,2009,1.0,1.0,28,28,1338,1,0,1,0,100.0
395,1079,800,0,3,0,1,3,474.0,0.0,2,5,1.0,0.0,2,605.0,1,2,2,0,4,144,2,2,12,13,1,2,2,6,473.0,2.0,1879,1,1,0,5,1856,1,2,3,0,10560,0,3,0,60,3,0.0,2,0,8,20,100,5,7,2,0,1,1,4,,8,0,8,1079.0,400,1993,1994,2009,3.0,1.0,18,17,1879,1,1,1,0,100.0
396,1288,728,0,4,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,1,2,0,4,0,4,2,6,6,1,2,1,4,576.0,2.0,2016,0,1,0,5,1857,1,3,0,0,26400,2,3,0,70,3,0.0,2,0,6,20,0,7,5,1,0,1,1,4,,8,0,7,0.0,0,1880,2007,2009,1.0,0.0,131,4,2016,0,1,1,0,100.0
397,1114,1114,0,6,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,1,2,0,4,0,4,3,6,6,0,3,2,6,720.0,2.0,2228,0,1,4,5,1858,2,3,3,0,7018,4,3,0,90,3,0.0,2,0,6,20,0,5,5,2,0,1,1,2,,8,0,8,0.0,73,1979,1979,2009,2.0,0.0,32,32,2228,0,1,1,0,100.0
398,1535,0,0,4,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,0,4,0,4,3,6,6,0,3,2,6,400.0,2.0,1535,0,1,4,2,1859,2,3,0,0,7018,4,3,0,90,3,0.0,2,0,6,20,0,5,5,2,0,1,1,2,,8,0,8,0.0,0,1979,1979,2009,2.0,0.0,32,32,1535,0,0,1,0,100.0
399,1229,0,0,2,2,3,0,1094.0,0.0,2,5,2.0,0.0,2,0.0,1,1,2,0,4,0,4,3,9,10,2,1,0,6,672.0,2.0,1229,2,1,4,6,1860,2,2,3,0,7040,4,3,0,90,3,216.0,1,0,6,20,0,5,5,2,0,1,1,2,,8,0,6,1094.0,120,1979,1979,2009,2.0,2.0,32,32,1229,1,0,1,0,100.0
400,1513,0,0,4,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,0,4,0,4,3,6,6,0,3,2,6,400.0,2.0,1513,0,1,4,2,1861,2,3,0,0,7007,4,3,0,90,3,0.0,2,0,6,20,0,5,5,2,0,1,1,2,,8,0,8,0.0,0,1979,1979,2009,2.0,0.0,32,32,1513,0,0,1,0,100.0
401,1168,1619,0,6,2,3,3,820.0,0.0,2,5,2.0,0.0,0,348.0,1,2,2,0,4,0,4,3,12,13,2,2,4,6,820.0,4.0,2787,2,1,0,5,1862,2,3,3,0,11855,4,3,0,90,3,23.0,1,0,10,20,0,5,7,2,0,1,3,4,,8,0,8,1168.0,312,2000,2000,2009,6.0,2.0,11,11,2787,1,1,1,0,100.0
402,1168,1619,0,6,2,3,3,820.0,0.0,2,5,2.0,0.0,0,348.0,1,1,2,0,4,0,4,3,12,13,2,2,4,6,820.0,4.0,2787,2,1,0,5,1863,2,3,3,0,7939,4,3,0,90,3,23.0,1,0,10,20,0,5,7,2,0,1,3,4,,8,0,8,1168.0,312,2000,2000,2009,6.0,2.0,11,11,2787,1,1,1,0,100.0
403,1168,1619,0,6,2,3,3,820.0,0.0,2,5,2.0,0.0,0,348.0,1,1,2,0,4,0,4,3,12,13,2,2,4,6,820.0,4.0,2787,2,1,0,5,1864,2,3,3,0,7976,4,3,0,90,3,23.0,1,0,10,20,0,5,7,2,0,1,3,4,,8,0,8,1168.0,312,2000,2000,2009,6.0,2.0,11,11,2787,1,1,1,0,100.0
404,1680,0,0,1,0,3,1,1021.0,0.0,2,5,1.0,0.0,0,534.0,1,2,2,0,4,0,4,0,12,13,1,2,1,6,1138.0,3.0,1680,1,1,0,2,1865,1,0,3,0,10933,4,3,0,20,3,242.0,3,0,7,5,24,5,9,2,0,1,3,5,,6,0,8,1555.0,185,2009,2009,2009,2.0,1.0,2,2,1680,1,0,1,0,109.61645358532519
405,1720,0,0,3,0,3,1,1104.0,0.0,2,5,1.0,0.0,0,616.0,1,2,2,0,4,0,4,0,12,13,1,2,2,6,846.0,3.0,1720,0,1,0,2,1866,1,0,3,0,10816,4,0,0,20,3,364.0,3,0,11,5,104,5,9,2,0,1,1,4,,8,0,8,1720.0,208,2008,2008,2009,3.0,0.0,3,3,1720,1,0,1,0,109.61645358532519
406,1468,0,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1468.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,904.0,3.0,1468,0,1,0,2,1867,1,2,3,0,9178,4,3,0,20,3,0.0,2,0,6,5,142,5,8,2,0,1,1,4,,8,0,6,1468.0,192,2008,2008,2009,2.0,0.0,3,3,1468,0,0,1,0,109.61645358532519
407,1838,0,0,3,0,3,0,1359.0,0.0,2,5,1.0,0.0,0,479.0,1,2,2,0,4,0,4,2,12,13,2,2,2,6,524.0,2.0,1838,0,1,0,2,1868,1,2,3,0,11422,4,0,0,20,3,352.0,3,0,4,5,222,5,8,2,0,1,3,4,,8,0,7,1838.0,154,2007,2008,2009,3.0,0.0,4,3,1838,1,0,1,0,109.61645358532519
408,1290,0,0,2,0,3,0,902.0,0.0,2,5,1.0,0.0,2,380.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,662.0,2.0,1290,0,1,0,2,1869,1,2,3,0,6762,4,3,0,20,3,0.0,2,0,5,5,0,5,7,2,0,1,1,4,,8,0,6,1282.0,168,2007,2007,2009,3.0,0.0,4,4,1290,1,0,1,0,109.61645358532519
409,1254,0,0,2,0,3,0,872.0,0.0,2,5,1.0,0.0,2,382.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,810.0,3.0,1254,0,1,0,2,1870,1,2,3,0,10324,0,0,0,20,3,140.0,1,0,3,5,92,5,8,2,0,1,1,4,,8,0,5,1254.0,168,2008,2008,2009,3.0,0.0,3,3,1254,1,0,1,0,109.61645358532519
410,1498,0,0,3,0,3,1,24.0,0.0,2,5,0.0,0.0,0,1474.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,844.0,3.0,1498,0,1,0,2,1871,1,2,3,0,11645,4,3,0,20,3,76.0,3,0,3,5,98,5,8,2,0,1,1,4,,8,0,7,1498.0,144,2005,2006,2009,2.0,0.0,6,5,1498,1,0,1,0,109.61645358532519
411,704,718,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,704.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,440.0,2.0,1422,1,1,0,5,1872,1,2,3,0,11646,4,0,0,60,3,0.0,2,0,7,5,28,5,6,2,0,1,1,4,,8,0,7,704.0,36,2005,2006,2009,2.0,1.0,6,5,1422,0,1,1,0,109.61645358532519
412,944,815,0,3,0,3,0,800.0,0.0,2,5,1.0,0.0,2,649.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,525.0,2.0,1759,1,1,2,5,1873,1,2,1,1,16698,1,0,0,60,3,0.0,2,0,6,4,193,5,7,2,0,1,1,4,,8,0,7,1449.0,150,1992,1993,2009,3.0,1.0,19,18,1759,1,1,1,0,111.31183991106171
413,990,0,0,3,0,3,3,755.0,0.0,0,5,1.0,0.0,3,235.0,1,2,2,0,4,0,2,3,12,13,0,2,1,6,440.0,1.0,990,0,1,0,2,1874,1,3,2,1,9757,4,3,0,20,3,0.0,2,0,10,5,0,7,5,2,0,1,1,4,,8,92,5,990.0,66,1994,1994,2009,2.0,0.0,17,17,990,1,0,1,0,109.61645358532519
414,1463,0,0,3,0,3,2,950.0,0.0,2,5,1.0,0.0,2,513.0,1,4,2,0,4,0,4,3,12,13,0,2,2,6,539.0,2.0,1463,0,1,0,2,1875,1,3,2,0,14753,4,1,0,20,3,0.0,2,0,12,5,81,5,7,2,0,1,1,4,,8,0,5,1463.0,0,1998,1998,2009,3.0,0.0,13,13,1463,1,0,1,0,109.61645358532519
415,928,844,0,3,0,3,3,606.0,0.0,2,5,1.0,0.0,2,322.0,1,2,2,0,4,0,4,3,12,13,1,2,2,6,492.0,2.0,1772,1,1,0,5,1876,1,3,3,0,8750,4,3,0,60,3,120.0,1,0,4,5,96,5,6,2,0,1,1,4,,8,0,7,928.0,150,1998,1998,2009,3.0,1.0,13,13,1772,1,1,1,0,109.61645358532519
416,1444,0,0,3,0,3,3,1259.0,0.0,2,5,1.0,0.0,2,172.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,577.0,2.0,1444,0,1,0,2,1877,1,2,3,0,10739,4,0,0,20,3,68.0,1,0,4,5,40,5,7,2,0,1,1,4,,8,0,6,1431.0,144,2002,2001,2009,3.0,0.0,9,10,1444,1,0,1,0,109.61645358532519
417,1492,0,0,3,0,3,2,24.0,0.0,2,5,0.0,0.0,2,1468.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,608.0,2.0,1492,0,1,0,2,1878,1,2,3,0,11166,4,3,0,20,3,180.0,1,0,7,5,114,5,7,2,0,1,1,3,,8,168,6,1492.0,0,2001,2001,2009,2.0,0.0,10,10,1492,1,0,1,0,109.61645358532519
418,907,0,0,3,0,3,0,625.0,0.0,2,5,0.0,0.0,2,282.0,1,2,2,0,4,0,4,3,8,8,0,0,1,6,343.0,1.0,907,0,1,4,2,1879,1,3,3,0,16269,1,0,0,20,3,76.0,1,0,7,5,0,5,5,2,0,1,1,4,,8,0,5,907.0,72,1978,1978,2009,1.0,0.0,33,33,907,1,0,1,0,109.61645358532519
