,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,SalePriceLog,NewNeighborhood
241,866,0,0,2,0,3,3,329.0,0.0,0,5,0.0,0.0,3,357.0,1,2,2,1,4,0,2,3,12,13,0,1,1,6,0.0,0.0,866,0,1,2,2,242,1,2,3,0,3880,4,3,0,30,4,0.0,2,0,8,17,42,9,5,2,0,1,1,4,110500.0,8,0,4,686.0,58,1945,1997,2007,1.0,0.0,66,14,866,1,0,0,0,11.612770799939945,66.14785992217898
242,889,551,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,540.0,0,2,2,1,0,77,4,3,13,14,0,0,1,6,352.0,1.0,1440,0,1,2,0,243,1,3,3,0,5000,0,3,0,50,4,0.0,2,0,4,17,0,4,5,2,0,1,1,4,79000.0,8,0,6,540.0,0,1900,1950,2006,1.0,0.0,111,61,1440,0,1,1,0,11.27720313144916,66.14785992217898
243,626,591,0,3,4,3,3,0.0,0.0,5,5,0.0,0.0,2,626.0,1,2,2,1,4,0,4,3,9,10,1,1,1,6,288.0,1.0,1217,1,1,4,5,244,1,3,3,0,10762,0,3,0,160,3,0.0,2,0,4,20,28,6,6,2,0,1,1,4,120000.0,8,0,6,626.0,0,1980,1980,2009,1.0,1.0,31,31,1217,0,1,1,0,11.695247021764184,100.0
244,1222,888,0,3,0,3,3,695.0,0.0,2,5,1.0,0.0,2,253.0,1,2,2,1,4,0,4,2,12,13,2,2,2,6,463.0,2.0,2110,1,1,0,5,245,1,2,3,0,8880,4,0,0,60,3,0.0,2,0,5,20,130,5,7,2,0,1,1,4,205000.0,8,0,8,948.0,0,1994,2002,2010,3.0,1.0,17,9,2110,1,1,1,0,12.230765258120545,100.0
245,1872,0,0,3,0,3,0,929.0,0.0,2,5,0.0,1.0,2,916.0,1,2,2,1,4,0,4,3,13,14,1,1,2,6,604.0,2.0,1872,0,1,2,2,246,1,3,3,0,10400,4,3,0,20,3,102.0,1,0,6,14,39,5,7,2,0,1,1,4,241500.0,8,0,6,1845.0,197,1988,1988,2006,2.0,1.0,23,23,1872,1,0,1,0,12.394624752074764,101.66759310728182
246,908,1020,0,4,1,3,3,0.0,0.0,5,5,0.0,0.0,1,1020.0,0,2,2,1,2,112,1,3,0,0,0,4,2,6,440.0,1.0,1928,0,1,2,5,247,2,1,3,0,9142,4,3,0,190,4,0.0,2,0,4,17,60,8,6,2,0,1,1,4,137000.0,8,0,9,1020.0,0,1910,1950,2006,2.0,0.0,101,61,1928,0,1,1,0,11.827736204810263,66.14785992217898
247,1375,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1367.0,1,2,2,1,4,0,4,3,13,3,1,1,1,6,451.0,2.0,1375,0,1,0,2,248,1,3,3,0,11310,4,3,0,20,3,0.0,2,0,6,12,30,5,6,2,0,1,3,4,140000.0,8,0,5,1367.0,0,1954,1954,2006,1.0,0.0,57,57,1375,0,0,1,0,11.84939770159144,77.82101167315176
248,840,828,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,840.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,500.0,2.0,1668,1,1,0,5,249,1,2,3,0,11317,4,3,0,60,3,101.0,1,0,9,5,68,5,7,2,0,1,1,4,180000.0,8,0,8,840.0,144,2003,2003,2007,2.0,1.0,8,8,1668,0,1,1,0,12.100712129872347,109.61645358532519
249,1444,700,0,4,0,3,1,697.0,0.0,4,5,0.0,1.0,2,747.0,1,2,2,1,4,0,4,2,13,6,2,1,2,6,389.0,2.0,2144,0,1,2,0,250,1,2,2,2,159000,1,1,0,50,3,472.0,0,500,6,4,98,7,6,2,0,1,1,4,277000.0,8,0,7,1444.0,0,1958,2006,2007,2.0,1.0,53,5,2144,1,1,1,0,12.531772785169476,111.31183991106171
250,1306,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,728.0,1,2,2,1,4,0,3,3,13,10,0,1,1,4,0.0,0.0,1306,0,1,0,2,251,1,1,3,0,5350,4,0,0,30,3,0.0,2,450,5,3,0,2,3,2,0,1,1,4,76500.0,8,0,6,728.0,263,1940,1966,2010,1.0,0.0,71,45,1306,0,0,0,0,11.245046019814627,69.09394107837687
251,1625,0,0,2,4,3,1,1573.0,0.0,2,5,1.0,1.0,2,0.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,538.0,2.0,1625,0,1,0,2,252,1,2,1,1,4750,4,0,0,120,4,481.0,3,0,12,6,0,5,8,2,0,1,3,3,235000.0,8,153,5,1573.0,123,2006,2007,2007,3.0,1.0,5,4,1625,1,0,1,0,12.367340793126296,111.51973318510284
252,798,842,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,798.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,520.0,2.0,1640,1,1,0,5,253,1,2,3,0,8366,4,0,0,60,3,0.0,2,0,12,20,45,5,6,2,0,1,1,4,173000.0,8,0,6,798.0,138,2004,2004,2008,2.0,1.0,7,7,1640,0,1,1,0,12.061046873479915,100.0
253,1302,0,0,3,0,3,1,270.0,580.0,3,0,0.0,1.0,2,452.0,1,2,2,1,4,0,4,3,6,6,0,1,2,2,309.0,1.0,1302,0,1,0,7,254,1,2,3,0,9350,4,3,0,80,3,108.0,1,0,10,12,0,7,6,2,0,1,3,4,158000.0,1,0,7,1302.0,333,1964,1991,2007,2.0,1.0,47,20,1302,1,0,1,0,11.970350312009105,77.82101167315176
254,1314,0,0,3,0,3,3,922.0,0.0,4,5,1.0,0.0,3,392.0,1,2,2,1,4,0,2,3,8,8,0,1,1,6,294.0,1.0,1314,0,1,4,2,255,1,3,3,0,8400,4,3,0,20,3,0.0,2,0,6,12,0,6,5,2,0,1,1,4,145000.0,8,0,5,1314.0,250,1957,1957,2010,2.0,0.0,54,54,1314,1,0,1,0,11.884489021402711,77.82101167315176
255,1005,1286,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,975.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,429.0,2.0,2291,1,1,0,5,256,1,2,3,0,8738,4,0,0,60,3,302.0,1,0,2,8,0,5,7,2,0,1,1,4,230000.0,8,0,8,975.0,192,1999,1999,2006,2.0,1.0,12,12,2291,0,1,1,0,12.345834587905333,100.61145080600333
256,864,864,0,3,0,3,3,503.0,0.0,4,5,0.0,0.0,2,361.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,673.0,2.0,1728,1,1,0,5,257,1,2,3,0,8791,4,0,0,60,1,0.0,2,0,5,21,56,5,6,2,0,1,1,4,207500.0,8,0,7,864.0,216,2003,2003,2008,2.0,1.0,8,8,1728,1,1,1,0,12.24288661865289,125.34741523068371
257,1604,0,0,3,0,3,3,1334.0,0.0,2,5,1.0,0.0,2,270.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,660.0,2.0,1604,1,1,0,2,258,1,2,3,0,8814,4,3,0,20,3,180.0,3,0,3,5,110,5,7,2,0,1,1,0,220000.0,8,0,8,1604.0,123,2006,2006,2009,3.0,1.0,5,5,1604,1,0,1,0,12.301382825334498,109.61645358532519
258,963,829,245,3,0,3,3,361.0,0.0,2,5,0.0,0.0,2,602.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,564.0,2.0,1792,1,1,0,5,259,1,2,3,0,12435,4,3,0,60,3,172.0,1,0,5,5,96,5,7,2,0,1,1,4,231500.0,8,0,7,963.0,0,2001,2001,2008,2.0,1.0,10,10,1792,1,1,1,0,12.352335152508426,109.61645358532519
259,882,0,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,1,0,0,4,3,3,3,0,2,1,6,308.0,1.0,882,0,1,2,2,260,1,3,3,0,12702,4,3,0,20,4,0.0,2,0,12,17,45,5,5,2,0,1,1,4,97000.0,8,0,4,0.0,0,1956,1956,2008,1.0,0.0,55,55,882,0,0,1,0,11.48246625748552,66.14785992217898
260,1382,0,0,3,0,3,1,672.0,690.0,4,0,1.0,0.0,3,0.0,1,0,2,1,4,252,4,3,13,14,1,1,1,6,884.0,2.0,1382,0,1,4,7,261,1,3,3,0,19296,0,3,0,80,3,399.0,1,0,5,12,0,5,6,2,0,1,1,4,176000.0,8,0,6,1362.0,0,1962,1962,2009,2.0,0.0,49,49,1382,1,0,1,0,12.078239274020289,77.82101167315176
261,1482,1092,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,0,1482.0,1,2,2,1,4,0,4,2,5,5,1,2,2,6,868.0,3.0,2574,1,1,0,5,262,1,0,3,0,9588,4,0,0,60,3,270.0,3,0,11,5,148,5,8,2,0,1,1,5,276000.0,6,0,10,1482.0,0,2007,2007,2007,2.0,1.0,4,4,2574,0,1,1,0,12.528156144699286,109.61645358532519
262,1212,0,0,3,0,1,0,506.0,0.0,0,5,1.0,0.0,2,0.0,1,2,2,1,4,0,4,3,6,10,1,1,1,6,492.0,2.0,1212,0,1,4,7,263,1,3,3,0,8471,0,0,0,80,3,46.0,1,0,7,19,12,7,6,2,0,1,1,4,151000.0,8,0,6,506.0,292,1977,1995,2006,2.0,0.0,34,16,1212,1,0,1,0,11.925035115797062,75.04168982768205
263,926,0,0,3,0,3,3,234.0,692.0,3,0,1.0,0.0,3,0.0,1,2,2,1,4,0,4,3,13,14,0,0,1,6,484.0,2.0,1316,0,1,4,0,264,1,3,3,0,5500,0,3,390,50,4,0.0,2,0,4,17,0,7,5,2,0,1,1,4,130000.0,8,0,6,926.0,0,1929,2001,2010,2.0,0.0,82,10,926,1,0,1,0,11.77528972943772,66.14785992217898
264,764,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,680.0,0,0,2,1,2,0,4,3,13,14,0,0,1,6,504.0,2.0,764,0,1,2,2,265,1,3,0,0,5232,4,2,0,30,4,0.0,2,0,6,17,0,5,5,0,0,1,1,4,73000.0,8,0,4,680.0,0,1925,2004,2008,1.0,0.0,86,7,764,0,0,1,0,11.198214720130528,66.14785992217898
265,1422,0,0,3,0,3,3,588.0,228.0,2,3,0.0,0.0,2,606.0,1,2,2,1,4,0,2,3,8,8,1,1,2,6,576.0,2.0,1422,0,1,4,2,266,1,2,3,0,12090,4,0,0,20,3,210.0,1,0,6,14,0,6,6,2,0,1,1,4,175500.0,8,0,7,1422.0,276,1981,1981,2008,2.0,0.0,30,30,1422,1,0,1,0,12.075394321888057,101.66759310728182
266,802,709,0,3,0,3,0,714.0,0.0,2,5,1.0,0.0,2,88.0,1,2,2,1,4,0,4,3,12,13,1,2,2,6,413.0,2.0,1511,1,1,2,5,267,1,3,1,0,11207,2,0,0,60,3,0.0,2,0,6,8,75,5,6,2,0,1,1,4,185000.0,8,0,8,802.0,95,1997,1997,2006,3.0,1.0,14,14,1511,1,1,1,0,12.128111104060462,100.61145080600333
267,1052,720,0,4,0,3,3,378.0,0.0,3,5,0.0,0.0,3,342.0,1,2,2,1,4,0,4,3,13,14,1,2,2,6,240.0,1.0,2192,1,1,0,3,268,1,2,0,1,8400,4,3,420,75,3,0.0,2,0,7,18,24,8,5,2,0,1,1,4,179500.0,8,0,8,720.0,262,1939,1997,2008,2.0,1.0,72,14,1772,1,1,1,0,12.097930486910471,77.54307948860479
268,778,0,0,2,0,3,3,403.0,125.0,0,4,0.0,0.0,3,212.0,1,2,2,1,4,0,4,3,12,13,1,1,1,6,924.0,1.0,778,0,1,0,2,269,1,3,3,0,6900,4,3,0,30,4,0.0,2,0,2,9,25,6,5,2,0,1,1,4,120500.0,8,0,4,740.0,0,1940,1955,2008,1.0,0.0,71,56,778,1,0,1,0,11.699405031912846,57.25403001667593
269,1113,0,0,3,0,1,3,751.0,0.0,1,5,1.0,0.0,3,392.0,1,2,2,1,4,0,2,3,6,6,1,1,1,6,504.0,1.0,1113,1,1,4,2,270,1,3,3,0,7917,0,0,0,20,3,174.0,1,0,5,7,30,7,6,2,0,1,3,4,148000.0,8,0,6,1143.0,370,1976,1976,2007,2.0,1.0,35,35,1113,1,0,1,0,11.904967552746252,67.67648693718733
270,1095,844,0,3,0,3,2,0.0,0.0,5,5,0.0,0.0,2,1095.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,1053.0,3.0,1939,1,1,2,5,271,1,2,3,0,10728,4,3,0,60,1,0.0,2,0,8,21,51,5,8,2,0,1,1,5,266000.0,6,0,8,1095.0,192,2006,2006,2006,2.0,1.0,5,5,1939,0,1,1,0,12.491251587763836,125.34741523068371
271,1363,0,0,2,0,3,1,226.0,1063.0,3,2,1.0,0.0,2,96.0,1,2,2,1,4,0,4,3,9,10,2,1,1,4,439.0,2.0,1363,0,1,0,2,272,1,3,2,2,39104,1,0,0,20,3,0.0,2,0,4,4,0,7,7,2,0,2,0,4,241500.0,8,0,5,1385.0,81,1954,2005,2008,2.0,0.0,57,6,1363,1,0,1,0,12.394624752074764,111.31183991106171
272,1164,1106,0,4,0,3,3,524.0,0.0,2,5,0.0,0.0,2,628.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,671.0,3.0,2270,1,1,0,5,273,1,2,3,0,11764,1,0,0,60,3,348.0,1,0,4,15,57,7,8,2,0,1,1,4,290000.0,8,0,9,1152.0,132,1999,2007,2010,2.0,1.0,12,4,2270,1,1,1,0,12.577636201962656,167.59310728182325
273,1632,0,0,3,0,3,3,620.0,620.0,4,3,1.0,0.0,3,0.0,1,1,2,1,4,0,4,3,13,14,1,1,2,2,338.0,1.0,1632,0,1,2,2,274,1,3,3,0,9600,4,3,0,20,3,183.0,0,0,4,12,0,6,6,2,0,1,3,4,139000.0,8,0,6,1240.0,289,1958,1988,2009,3.0,0.0,53,23,1632,1,0,1,0,11.842229212112828,77.82101167315176
274,816,0,0,2,0,3,1,546.0,0.0,0,5,0.0,0.0,3,270.0,1,2,2,1,4,0,4,3,6,7,0,1,1,6,264.0,1.0,816,0,1,4,2,275,1,3,3,0,8314,0,3,0,20,3,0.0,2,0,6,11,0,7,5,2,0,1,1,4,124500.0,8,0,5,816.0,168,1982,1982,2007,1.0,0.0,29,29,816,1,0,1,0,11.732060994886899,85.32518065591995
275,952,596,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,952.0,0,2,2,1,4,0,2,2,13,14,0,0,2,6,672.0,2.0,1548,1,2,2,0,276,1,0,3,0,7264,4,3,0,50,3,0.0,2,0,10,3,0,7,7,2,0,1,1,4,205000.0,8,144,5,952.0,74,1925,2007,2009,2.0,1.0,86,4,1548,0,1,1,0,12.230765258120545,69.09394107837687
276,1560,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,0,1560.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,573.0,2.0,1560,0,1,0,2,277,1,2,3,0,9196,4,0,0,20,3,0.0,2,0,4,11,150,5,7,2,0,1,1,4,201000.0,8,0,7,1560.0,100,2003,2003,2010,2.0,0.0,8,8,1560,0,0,1,0,12.211060187041213,85.32518065591995
277,864,0,0,2,0,3,3,120.0,0.0,3,5,0.0,0.0,3,744.0,1,2,2,1,4,0,4,3,12,13,0,1,1,6,400.0,2.0,864,0,1,0,2,278,1,3,3,0,19138,0,3,0,20,3,0.0,2,0,6,8,0,5,4,2,0,1,1,4,141000.0,8,0,4,864.0,0,1951,1951,2010,1.0,0.0,60,60,864,1,0,1,0,11.856515169360305,100.61145080600333
278,2121,0,0,3,0,3,1,0.0,0.0,5,5,0.0,0.0,0,2121.0,1,2,2,1,4,0,4,0,5,5,1,2,2,6,732.0,3.0,2121,1,1,0,2,279,1,0,3,0,14450,4,3,0,20,3,315.0,1,0,5,16,98,5,9,2,0,1,1,5,415298.0,6,142,8,2121.0,124,2006,2007,2007,2.0,1.0,5,4,2121,0,0,1,0,12.936751613811438,175.09727626459144
279,1156,866,0,4,0,3,3,392.0,0.0,1,5,0.0,0.0,2,768.0,1,2,2,1,4,0,4,3,9,10,1,1,2,6,505.0,2.0,2022,1,1,0,5,280,1,3,3,0,10005,4,3,0,60,3,299.0,1,0,3,4,117,5,7,2,0,1,3,4,192000.0,8,0,8,1160.0,288,1977,1977,2008,2.0,1.0,34,34,2022,1,1,1,0,12.165250651009918,111.31183991106171
280,1175,807,196,3,0,3,0,421.0,0.0,2,5,0.0,0.0,2,386.0,1,2,2,1,4,0,4,2,9,10,1,1,2,6,575.0,2.0,1982,1,1,2,5,281,1,2,3,0,11287,4,3,0,60,3,340.0,1,0,1,20,84,6,7,2,0,1,1,4,228500.0,8,0,7,807.0,0,1989,1989,2007,2.0,1.0,22,22,1982,1,1,1,0,12.339291489316397,100.0
281,1262,0,0,2,0,3,3,905.0,0.0,2,5,0.0,0.0,2,357.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,572.0,2.0,1262,0,1,2,2,282,1,2,3,0,7200,4,3,0,20,1,68.0,3,0,5,21,120,5,6,2,0,1,1,5,185000.0,6,0,5,1262.0,0,2006,2006,2006,2.0,0.0,5,5,1262,1,0,1,0,12.128111104060462,125.34741523068371
282,1314,0,0,2,3,3,3,904.0,0.0,2,5,1.0,0.0,2,410.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,626.0,2.0,1314,0,1,0,2,283,1,2,3,0,5063,4,3,0,120,3,166.0,3,0,4,16,62,5,7,2,0,1,1,4,207500.0,5,0,6,1314.0,172,2007,2008,2009,3.0,0.0,4,3,1314,1,0,1,0,12.24288661865289,175.09727626459144
283,1468,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1468.0,1,1,2,1,4,0,4,2,12,13,1,2,2,6,898.0,3.0,1468,0,1,0,2,284,1,2,3,0,9612,4,3,0,20,3,72.0,3,0,12,21,150,5,8,2,0,1,1,5,244600.0,6,0,6,1468.0,210,2008,2009,2009,2.0,0.0,3,2,1468,0,0,1,0,12.407379502235209,125.34741523068371
284,1575,0,0,2,4,3,3,430.0,0.0,2,5,1.0,0.0,2,1145.0,1,2,2,1,4,52,4,2,9,7,0,2,2,6,529.0,2.0,1575,0,1,2,2,285,1,2,3,0,8012,4,3,0,120,3,0.0,2,0,7,20,0,5,6,2,0,1,1,4,179200.0,8,0,5,1575.0,0,1992,1992,2007,3.0,0.0,19,19,1575,1,0,1,0,12.096257779522967,100.0
285,625,625,0,2,4,3,3,0.0,0.0,5,5,0.0,0.0,2,625.0,1,2,2,1,4,0,4,2,8,8,0,2,2,6,528.0,2.0,1250,1,1,0,5,286,1,2,3,0,4251,4,0,0,160,1,0.0,2,0,6,21,54,5,7,2,0,1,1,5,164700.0,6,0,5,625.0,0,2006,2007,2007,2.0,1.0,5,4,1250,0,1,1,0,12.011880916165731,125.34741523068371
286,1085,649,0,3,0,3,3,600.0,0.0,4,5,0.0,0.0,3,312.0,1,2,2,1,4,0,4,3,13,14,1,1,1,6,440.0,2.0,1734,1,1,4,0,287,1,2,0,0,9786,4,0,0,50,3,0.0,2,0,6,12,0,7,6,2,0,1,1,4,159000.0,8,128,7,912.0,0,1962,1981,2006,1.0,1.0,49,30,1734,1,1,1,0,11.976659481202368,77.82101167315176
287,858,0,0,3,0,3,3,614.0,0.0,1,5,0.0,0.0,3,244.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,0.0,0.0,858,0,1,4,2,288,1,3,3,0,8125,0,0,0,20,3,0.0,2,0,6,12,0,4,4,2,0,1,1,4,88000.0,8,0,5,858.0,0,1971,1971,2006,1.0,0.0,40,40,858,1,0,0,0,11.385092093460344,77.82101167315176
288,900,0,0,3,0,3,3,450.0,0.0,1,5,0.0,0.0,3,432.0,1,2,2,1,4,0,2,3,8,8,0,1,1,6,280.0,1.0,900,0,1,4,2,289,1,3,3,0,9819,4,0,0,20,3,31.0,1,0,2,19,0,5,5,2,0,1,1,4,122000.0,8,0,5,882.0,0,1967,1967,2010,1.0,0.0,44,44,900,1,0,1,0,11.711776323715394,75.04168982768205
289,698,698,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,698.0,1,6,2,1,0,0,4,3,13,14,0,0,1,6,384.0,1.0,1396,0,1,0,5,290,1,3,3,0,8730,4,3,0,70,3,0.0,2,0,7,3,0,7,6,2,0,1,1,4,153575.0,8,259,7,698.0,0,1915,2003,2007,1.0,0.0,96,8,1396,0,1,1,0,11.941944326032129,69.09394107837687
290,1079,840,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1079.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,685.0,2.0,1919,1,1,0,5,291,1,2,3,0,15611,4,3,0,60,3,0.0,2,0,7,5,51,5,8,2,0,1,1,5,233230.0,6,0,8,1079.0,0,2006,2006,2006,2.0,1.0,5,5,1919,0,1,1,0,12.359780370124389,109.61645358532519
291,936,780,0,6,1,0,3,210.0,0.0,4,5,1.0,0.0,3,570.0,0,2,2,1,4,0,1,3,12,13,0,2,2,6,0.0,0.0,1716,0,1,0,5,292,1,1,0,0,5687,4,3,0,190,3,0.0,2,0,3,18,184,6,5,0,0,1,1,4,135900.0,8,0,9,780.0,0,1912,2000,2008,3.0,0.0,99,11,1716,1,1,0,0,11.819674600139235,77.54307948860479
292,1148,568,0,3,0,3,3,292.0,0.0,3,5,0.0,0.0,3,476.0,1,2,2,1,4,0,4,3,13,14,1,1,1,3,281.0,1.0,1716,1,1,2,0,293,1,3,3,0,11409,4,3,0,50,3,0.0,2,0,1,7,0,4,5,2,0,1,1,4,131000.0,8,160,8,768.0,0,1949,2008,2009,1.0,1.0,62,3,1716,1,1,1,0,11.782952602183288,67.67648693718733
293,1468,795,0,3,0,3,3,795.0,0.0,0,5,1.0,0.0,3,0.0,1,3,2,1,4,0,4,3,9,10,1,1,2,6,539.0,2.0,2263,1,1,1,5,294,1,2,3,0,16659,0,0,0,60,3,34.0,1,0,3,14,250,7,7,2,0,1,1,4,235000.0,8,0,9,795.0,0,1977,1994,2006,3.0,1.0,34,17,2263,1,1,1,0,12.367340793126296,101.66759310728182
294,1644,0,0,3,0,3,3,1285.0,0.0,2,5,1.0,0.0,3,131.0,1,2,2,1,4,0,4,3,6,6,2,1,1,6,418.0,2.0,1644,0,1,4,2,295,1,3,3,0,9600,4,3,0,20,3,238.0,3,0,10,12,0,5,6,2,0,1,3,4,167000.0,8,0,7,1416.0,110,1953,1953,2009,2.0,0.0,58,58,1644,1,0,1,0,12.025749091398891,77.82101167315176
295,1003,0,0,3,0,3,0,819.0,0.0,2,5,1.0,0.0,3,184.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,588.0,2.0,1003,0,1,4,7,296,1,3,3,0,7937,1,0,0,80,3,0.0,2,0,3,11,0,6,6,2,0,1,1,4,142500.0,8,0,6,1003.0,120,1984,1984,2006,2.0,0.0,27,27,1003,1,0,1,0,11.867097278690842,85.32518065591995
296,910,648,0,4,0,3,3,420.0,0.0,1,5,0.0,0.0,3,490.0,1,2,2,1,0,0,4,3,13,14,0,1,1,6,282.0,1.0,1558,1,1,4,0,297,1,3,3,0,13710,4,3,0,50,4,0.0,2,0,6,9,0,5,5,2,0,1,1,4,152000.0,8,0,6,910.0,289,1950,1950,2007,1.0,1.0,61,61,1558,1,1,1,0,11.931635799828413,57.25403001667593
297,975,975,0,3,0,3,3,649.0,0.0,1,5,0.0,0.0,2,326.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,576.0,2.0,1950,1,1,0,5,298,1,2,3,0,7399,4,0,0,60,1,1600.0,1,0,6,21,10,5,7,2,0,1,3,4,239000.0,8,198,7,975.0,0,1997,1998,2007,2.0,1.0,14,13,1950,1,1,1,0,12.384218830913648,125.34741523068371
298,1041,702,0,3,0,3,3,384.0,175.0,0,4,0.0,1.0,3,143.0,1,2,2,1,4,0,4,2,6,1,1,1,1,6,539.0,2.0,1743,2,1,2,5,299,1,3,3,0,11700,4,3,0,60,3,365.0,1,0,6,14,0,6,6,2,0,1,4,4,175000.0,8,0,7,702.0,224,1968,1968,2007,1.0,3.0,43,43,1743,1,1,1,0,12.072541252905651,101.66759310728182
299,1152,0,0,3,0,3,3,0.0,0.0,5,5,0.0,1.0,3,1092.0,1,2,2,1,4,0,2,3,6,6,1,1,1,6,300.0,1.0,1152,0,1,0,2,300,1,2,3,0,14000,4,3,0,20,3,0.0,2,0,8,6,36,8,6,2,0,1,1,3,158500.0,8,0,6,1092.0,0,1950,2004,2009,1.0,1.0,61,7,1152,0,0,1,0,11.973509872299472,111.51973318510284
300,1336,0,0,2,1,3,2,841.0,0.0,1,5,1.0,0.0,3,324.0,1,2,2,1,4,0,4,3,8,8,2,1,1,6,375.0,1.0,1336,0,1,4,2,301,1,3,3,0,15750,0,3,0,190,3,56.0,1,0,6,6,0,5,5,2,0,1,3,4,157000.0,8,0,5,1165.0,0,1953,1953,2006,2.0,0.0,58,58,1336,1,0,1,0,11.964001084330445,111.51973318510284
301,1210,1242,0,4,0,3,3,281.0,0.0,2,5,0.0,0.0,2,747.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,683.0,2.0,2452,1,1,0,5,302,1,2,3,0,16226,4,2,0,60,3,0.0,2,0,5,5,50,5,8,2,0,1,1,4,267000.0,8,0,9,1028.0,208,1998,1999,2007,2.0,1.0,13,12,2452,1,1,1,0,12.495003937382387,109.61645358532519
302,1541,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1541.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,843.0,3.0,1541,0,1,0,2,303,1,2,3,0,13704,0,0,0,20,3,150.0,1,0,1,5,81,5,7,2,0,1,1,4,205000.0,8,0,6,1541.0,468,2001,2002,2006,2.0,0.0,10,9,1541,0,0,1,0,12.230765258120545,109.61645358532519
303,894,0,0,3,0,3,3,894.0,0.0,0,5,1.0,0.0,3,0.0,1,2,2,1,4,0,4,3,12,13,0,2,1,6,552.0,2.0,894,0,1,4,2,304,1,3,3,0,9800,0,3,0,20,3,0.0,2,0,7,5,0,7,5,2,0,1,1,0,149900.0,8,0,5,894.0,256,1972,1972,2006,2.0,0.0,39,39,894,1,0,1,0,11.917723684090689,109.61645358532519
304,1675,1818,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1470.0,1,2,2,1,4,0,4,3,5,5,1,0,3,6,870.0,3.0,3493,0,1,0,3,305,1,2,3,0,18386,4,3,0,75,4,0.0,2,0,5,17,0,9,7,2,0,1,1,4,295000.0,8,0,10,1470.0,302,1880,2002,2008,3.0,0.0,131,9,3493,0,1,1,0,12.594730635321957,66.14785992217898
305,2000,0,0,3,0,3,3,1464.0,0.0,2,5,1.0,0.0,2,536.0,1,2,2,1,4,0,4,2,5,5,0,2,2,6,888.0,3.0,2000,0,1,0,2,306,1,2,3,0,10386,4,3,0,20,3,246.0,3,0,7,5,0,5,8,2,0,1,1,4,305900.0,8,0,8,2000.0,168,2004,2005,2007,3.0,0.0,7,6,2000,1,0,1,0,12.631013530138995,109.61645358532519
